# station,time,measurement,value
28079035, Fri Jan 21 19:00:00 2011,8,63.55
28079035, Fri Jan 21 20:00:00 2011,8,72.22
28079035, Fri Jan 21 21:00:00 2011,8,73.74
28079035, Fri Jan 21 22:00:00 2011,8,77.06
28079035, Fri Jan 21 23:00:00 2011,8,62.64
28079035, Sat Jan 22 00:00:00 2011,8,54.54
28079035, Sat Jan 22 01:00:00 2011,8,59.73
28079035, Sat Jan 22 02:00:00 2011,8,47.05
28079035, Sat Jan 22 03:00:00 2011,8,48.24
28079035, Sat Jan 22 04:00:00 2011,8,40.11
28079035, Sat Jan 22 05:00:00 2011,8,32.79
28079035, Sat Jan 22 06:00:00 2011,8,44.75
28079035, Sat Jan 22 07:00:00 2011,8,56.71
28079035, Sat Jan 22 08:00:00 2011,8,69.56
28079035, Sat Jan 22 09:00:00 2011,8,75.76
28079035, Sat Jan 22 10:00:00 2011,8,60.33
28079035, Sat Jan 22 11:00:00 2011,8,45.82
28079035, Sat Jan 22 12:00:00 2011,8,38.94
28079035, Sat Jan 22 13:00:00 2011,8,33.13
28079035, Sat Jan 22 14:00:00 2011,8,35.32
28079035, Sat Jan 22 15:00:00 2011,8,33.0
28079035, Sat Jan 22 16:00:00 2011,8,37.74
28079035, Sat Jan 22 17:00:00 2011,8,50.82
28079035, Sat Jan 22 18:00:00 2011,8,58.53
28079035, Sat Jan 22 19:00:00 2011,8,71.11
28079035, Sat Jan 22 20:00:00 2011,8,75.21
28079035, Sat Jan 22 21:00:00 2011,8,81.0
28079035, Sat Jan 22 22:00:00 2011,8,71.11
28079035, Sat Jan 22 23:00:00 2011,8,53.11
28079035, Sun Jan 23 00:00:00 2011,8,45.97
28079035, Sun Jan 23 01:00:00 2011,8,40.11
28079035, Sun Jan 23 02:00:00 2011,8,40.71
28079035, Sun Jan 23 03:00:00 2011,8,34.21
28079035, Sun Jan 23 04:00:00 2011,8,35.21
28079035, Sun Jan 23 05:00:00 2011,8,33.78
28079035, Sun Jan 23 06:00:00 2011,8,27.15
28079035, Sun Jan 23 07:00:00 2011,8,27.66
28079035, Sun Jan 23 08:00:00 2011,8,29.06
28079035, Sun Jan 23 09:00:00 2011,8,36.43
28079035, Sun Jan 23 10:00:00 2011,8,33.03
28079035, Sun Jan 23 11:00:00 2011,8,34.21
28079035, Sun Jan 23 12:00:00 2011,8,34.37
28079035, Sun Jan 23 13:00:00 2011,8,38.41
28079035, Sun Jan 23 14:00:00 2011,8,40.0
28079035, Sun Jan 23 15:00:00 2011,8,37.23
28079035, Sun Jan 23 16:00:00 2011,8,39.26
28079035, Sun Jan 23 17:00:00 2011,8,56.47
28079035, Sun Jan 23 18:00:00 2011,8,68.26
28079035, Sun Jan 23 19:00:00 2011,8,85.92
28079035, Sun Jan 23 20:00:00 2011,8,89.36
28079035, Sun Jan 23 21:00:00 2011,8,72.01
28079035, Sun Jan 23 22:00:00 2011,8,55.61
28079035, Sun Jan 23 23:00:00 2011,8,55.85
28079035, Mon Jan 24 00:00:00 2011,8,45.31
28079035, Mon Jan 24 01:00:00 2011,8,34.23
28079035, Mon Jan 24 02:00:00 2011,8,30.84
28079035, Mon Jan 24 03:00:00 2011,8,24.32
28079035, Mon Jan 24 04:00:00 2011,8,26.58
28079035, Mon Jan 24 05:00:00 2011,8,29.25
28079035, Mon Jan 24 06:00:00 2011,8,37.73
28079035, Mon Jan 24 07:00:00 2011,8,62.23
28079035, Mon Jan 24 08:00:00 2011,8,76.7
28079035, Mon Jan 24 09:00:00 2011,8,77.65
28079035, Mon Jan 24 10:00:00 2011,8,65.74
28079035, Mon Jan 24 11:00:00 2011,8,56.6
28079035, Mon Jan 24 12:00:00 2011,8,63.19
28079035, Mon Jan 24 13:00:00 2011,8,62.69
28079035, Mon Jan 24 14:00:00 2011,8,59.59
28079035, Mon Jan 24 15:00:00 2011,8,61.28
28079035, Mon Jan 24 16:00:00 2011,8,64.38
28079035, Mon Jan 24 17:00:00 2011,8,69.23
28079035, Mon Jan 24 18:00:00 2011,8,85.84
28079035, Mon Jan 24 19:00:00 2011,8,96.02
28079035, Mon Jan 24 20:00:00 2011,8,132.6
28079035, Mon Jan 24 21:00:00 2011,8,126.2
28079035, Mon Jan 24 22:00:00 2011,8,95.69
28079035, Mon Jan 24 23:00:00 2011,8,90.81
28079035, Tue Jan 25 00:00:00 2011,8,82.49
28079035, Tue Jan 25 01:00:00 2011,8,63.93
28079035, Tue Jan 25 02:00:00 2011,8,67.06
28079035, Tue Jan 25 03:00:00 2011,8,61.11
28079035, Tue Jan 25 04:00:00 2011,8,63.55
28079035, Tue Jan 25 05:00:00 2011,8,55.04
28079035, Tue Jan 25 06:00:00 2011,8,53.24
28079035, Tue Jan 25 07:00:00 2011,8,69.28
28079035, Tue Jan 25 08:00:00 2011,8,86.51
28079035, Tue Jan 25 09:00:00 2011,8,90.44
28079035, Tue Jan 25 10:00:00 2011,8,80.94
28079035, Tue Jan 25 11:00:00 2011,8,67.4
28079035, Tue Jan 25 12:00:00 2011,8,63.03
28079035, Tue Jan 25 13:00:00 2011,8,55.8
28079035, Tue Jan 25 14:00:00 2011,8,54.19
28079035, Tue Jan 25 15:00:00 2011,8,59.2
28079035, Tue Jan 25 16:00:00 2011,8,62.46
28079035, Tue Jan 25 17:00:00 2011,8,73.12
28079035, Tue Jan 25 18:00:00 2011,8,82.81
28079035, Tue Jan 25 19:00:00 2011,8,100.8
28079035, Tue Jan 25 20:00:00 2011,8,133.0
28079035, Tue Jan 25 21:00:00 2011,8,120.6
28079035, Tue Jan 25 22:00:00 2011,8,104.7
28079035, Tue Jan 25 23:00:00 2011,8,114.2
28079035, Wed Jan 26 00:00:00 2011,8,87.98
28079035, Wed Jan 26 01:00:00 2011,8,78.15
28079035, Wed Jan 26 02:00:00 2011,8,67.69
28079035, Wed Jan 26 03:00:00 2011,8,64.66
28079035, Wed Jan 26 04:00:00 2011,8,56.55
28079035, Wed Jan 26 05:00:00 2011,8,59.26
28079035, Wed Jan 26 06:00:00 2011,8,61.68
28079035, Wed Jan 26 07:00:00 2011,8,80.56
28079035, Wed Jan 26 08:00:00 2011,8,92.46
28079035, Wed Jan 26 09:00:00 2011,8,87.58
28079035, Wed Jan 26 10:00:00 2011,8,85.19
28079035, Wed Jan 26 11:00:00 2011,8,76.65
28079035, Wed Jan 26 12:00:00 2011,8,64.24
28079035, Wed Jan 26 13:00:00 2011,8,56.16
28079035, Wed Jan 26 14:00:00 2011,8,55.99
28079035, Wed Jan 26 15:00:00 2011,8,53.55
28079035, Wed Jan 26 16:00:00 2011,8,54.61
28079035, Wed Jan 26 17:00:00 2011,8,60.45
28079035, Wed Jan 26 18:00:00 2011,8,73.92
28079035, Wed Jan 26 19:00:00 2011,8,94.64
28079035, Wed Jan 26 20:00:00 2011,8,111.7
28079035, Wed Jan 26 21:00:00 2011,8,130.4
28079035, Wed Jan 26 22:00:00 2011,8,144.7
28079035, Wed Jan 26 23:00:00 2011,8,120.9
28079035, Thu Jan 27 00:00:00 2011,8,119.2
28079035, Thu Jan 27 01:00:00 2011,8,87.91
28079035, Thu Jan 27 02:00:00 2011,8,69.09
28079035, Thu Jan 27 03:00:00 2011,8,64.52
28079035, Thu Jan 27 04:00:00 2011,8,52.08
28079035, Thu Jan 27 05:00:00 2011,8,46.92
28079035, Thu Jan 27 06:00:00 2011,8,47.42
28079035, Thu Jan 27 07:00:00 2011,8,64.67
28079035, Thu Jan 27 08:00:00 2011,8,74.05
28079035, Thu Jan 27 09:00:00 2011,8,69.97
28079035, Thu Jan 27 10:00:00 2011,8,79.99
28079035, Thu Jan 27 11:00:00 2011,8,82.18
28079035, Thu Jan 27 12:00:00 2011,8,83.0
28079035, Thu Jan 27 13:00:00 2011,8,68.06
28079035, Thu Jan 27 14:00:00 2011,8,58.51
28079035, Thu Jan 27 15:00:00 2011,8,56.25
28079035, Thu Jan 27 16:00:00 2011,8,53.65
28079035, Thu Jan 27 17:00:00 2011,8,62.61
28079035, Thu Jan 27 18:00:00 2011,8,55.93
28079035, Thu Jan 27 19:00:00 2011,8,71.99
28079035, Thu Jan 27 20:00:00 2011,8,74.19
28079035, Thu Jan 27 21:00:00 2011,8,68.62
28079035, Thu Jan 27 22:00:00 2011,8,62.17
28079035, Thu Jan 27 23:00:00 2011,8,50.62
28079035, Fri Jan 28 00:00:00 2011,8,45.21
28079035, Fri Jan 28 01:00:00 2011,8,41.67
28079035, Fri Jan 28 02:00:00 2011,8,32.89
28079035, Fri Jan 28 03:00:00 2011,8,30.41
28079035, Fri Jan 28 04:00:00 2011,8,25.01
28079035, Fri Jan 28 05:00:00 2011,8,26.78
28079035, Fri Jan 28 06:00:00 2011,8,44.72
28079035, Fri Jan 28 07:00:00 2011,8,48.99
28079035, Fri Jan 28 08:00:00 2011,8,52.43
28079035, Fri Jan 28 09:00:00 2011,8,54.76
28079035, Fri Jan 28 10:00:00 2011,8,53.81
28079035, Fri Jan 28 11:00:00 2011,8,53.59
28079035, Fri Jan 28 12:00:00 2011,8,36.19
28079035, Fri Jan 28 13:00:00 2011,8,35.71
28079035, Fri Jan 28 14:00:00 2011,8,34.14
28079035, Fri Jan 28 15:00:00 2011,8,41.04
28079035, Fri Jan 28 16:00:00 2011,8,41.03
28079035, Fri Jan 28 17:00:00 2011,8,51.05
28079035, Fri Jan 28 18:00:00 2011,8,61.19
28079035, Fri Jan 28 19:00:00 2011,8,75.83
28079035, Fri Jan 28 20:00:00 2011,8,65.74
28079035, Fri Jan 28 21:00:00 2011,8,62.88
28079035, Fri Jan 28 22:00:00 2011,8,48.3
28079035, Fri Jan 28 23:00:00 2011,8,36.08
28079035, Sat Jan 29 00:00:00 2011,8,37.42
28079035, Sat Jan 29 01:00:00 2011,8,35.46
28079035, Sat Jan 29 02:00:00 2011,8,22.48
28079035, Sat Jan 29 03:00:00 2011,8,19.48
28079035, Sat Jan 29 04:00:00 2011,8,18.64
28079035, Sat Jan 29 05:00:00 2011,8,22.27
28079035, Sat Jan 29 06:00:00 2011,8,22.38
28079035, Sat Jan 29 07:00:00 2011,8,24.68
28079035, Sat Jan 29 08:00:00 2011,8,30.68
28079035, Sat Jan 29 09:00:00 2011,8,40.12
28079035, Sat Jan 29 10:00:00 2011,8,40.94
28079035, Sat Jan 29 11:00:00 2011,8,26.14
28079035, Sat Jan 29 12:00:00 2011,8,26.6
28079035, Sat Jan 29 13:00:00 2011,8,28.8
28079035, Sat Jan 29 14:00:00 2011,8,32.47
28079035, Sat Jan 29 15:00:00 2011,8,35.24
28079035, Sat Jan 29 16:00:00 2011,8,32.14
28079035, Sat Jan 29 17:00:00 2011,8,45.04
28079035, Sat Jan 29 18:00:00 2011,8,40.48
28079035, Sat Jan 29 19:00:00 2011,8,55.08
28079035, Sat Jan 29 20:00:00 2011,8,73.54
28079035, Sat Jan 29 21:00:00 2011,8,58.93
28079035, Sat Jan 29 22:00:00 2011,8,59.41
28079035, Sat Jan 29 23:00:00 2011,8,55.36
28079035, Sun Jan 30 00:00:00 2011,8,40.38
28079035, Sun Jan 30 01:00:00 2011,8,41.05
28079035, Sun Jan 30 02:00:00 2011,8,46.33
28079035, Sun Jan 30 03:00:00 2011,8,29.64
28079035, Sun Jan 30 04:00:00 2011,8,33.92
28079035, Sun Jan 30 05:00:00 2011,8,40.51
28079035, Sun Jan 30 06:00:00 2011,8,45.85
28079035, Sun Jan 30 07:00:00 2011,8,55.01
28079035, Sun Jan 30 08:00:00 2011,8,51.0
28079035, Sun Jan 30 09:00:00 2011,8,49.11
28079035, Sun Jan 30 10:00:00 2011,8,41.11
28079035, Sun Jan 30 11:00:00 2011,8,48.06
28079035, Sun Jan 30 12:00:00 2011,8,45.27
28079035, Sun Jan 30 13:00:00 2011,8,51.86
28079035, Sun Jan 30 14:00:00 2011,8,56.5
28079035, Sun Jan 30 15:00:00 2011,8,70.19
28079035, Sun Jan 30 16:00:00 2011,8,70.66
28079035, Sun Jan 30 17:00:00 2011,8,70.11
28079035, Sun Jan 30 18:00:00 2011,8,75.36
28079035, Sun Jan 30 19:00:00 2011,8,72.8
28079035, Sun Jan 30 20:00:00 2011,8,67.67
28079035, Sun Jan 30 21:00:00 2011,8,76.07
28079035, Sun Jan 30 22:00:00 2011,8,74.4
28079035, Sun Jan 30 23:00:00 2011,8,58.39
28079035, Mon Jan 31 00:00:00 2011,8,57.55
28079035, Mon Jan 31 01:00:00 2011,8,61.71
28079035, Mon Jan 31 02:00:00 2011,8,57.76
28079035, Mon Jan 31 03:00:00 2011,8,50.52
28079035, Mon Jan 31 04:00:00 2011,8,43.57
28079035, Mon Jan 31 05:00:00 2011,8,35.47
28079035, Mon Jan 31 06:00:00 2011,8,47.88
28079035, Mon Jan 31 07:00:00 2011,8,63.23
28079035, Mon Jan 31 08:00:00 2011,8,84.89
28079035, Mon Jan 31 09:00:00 2011,8,84.69
28079035, Mon Jan 31 10:00:00 2011,8,73.7
28079035, Mon Jan 31 11:00:00 2011,8,53.96
28079035, Mon Jan 31 12:00:00 2011,8,60.2
28079035, Mon Jan 31 13:00:00 2011,8,46.69
28079035, Mon Jan 31 14:00:00 2011,8,54.31
28079035, Mon Jan 31 15:00:00 2011,8,48.47
28079035, Mon Jan 31 16:00:00 2011,8,60.83
28079035, Mon Jan 31 17:00:00 2011,8,66.68
28079035, Mon Jan 31 18:00:00 2011,8,80.63
28079035, Mon Jan 31 19:00:00 2011,8,84.76
28079035, Mon Jan 31 20:00:00 2011,8,75.73
28079035, Mon Jan 31 21:00:00 2011,8,77.91
28079035, Mon Jan 31 22:00:00 2011,8,93.67
28079035, Mon Jan 31 23:00:00 2011,8,76.39
28079004, Sat Jan 01 00:00:00 2011,8,36.02
28079004, Sat Jan 01 01:00:00 2011,8,55.37
28079004, Sat Jan 01 02:00:00 2011,8,52.56
28079004, Sat Jan 01 03:00:00 2011,8,41.43
28079004, Sat Jan 01 04:00:00 2011,8,32.56
28079004, Sat Jan 01 05:00:00 2011,8,31.33
28079004, Sat Jan 01 06:00:00 2011,8,22.45
28079004, Sat Jan 01 07:00:00 2011,8,31.52
28079004, Sat Jan 01 08:00:00 2011,8,40.58
28079004, Sat Jan 01 09:00:00 2011,8,34.82
28079004, Sat Jan 01 10:00:00 2011,8,32.19
28079004, Sat Jan 01 11:00:00 2011,8,27.3
28079004, Sat Jan 01 12:00:00 2011,8,33.74
28079004, Sat Jan 01 13:00:00 2011,8,37.3
28079004, Sat Jan 01 14:00:00 2011,8,35.11
28079004, Sat Jan 01 15:00:00 2011,8,25.02
28079004, Sat Jan 01 16:00:00 2011,8,25.81
28079004, Sat Jan 01 17:00:00 2011,8,32.63
28079004, Sat Jan 01 18:00:00 2011,8,45.01
28079004, Sat Jan 01 19:00:00 2011,8,40.42
28079004, Sat Jan 01 20:00:00 2011,8,44.3
28079004, Sat Jan 01 21:00:00 2011,8,42.31
28079004, Sat Jan 01 22:00:00 2011,8,34.57
28079004, Sat Jan 01 23:00:00 2011,8,40.45
28079004, Sun Jan 02 00:00:00 2011,8,38.21
28079004, Sun Jan 02 01:00:00 2011,8,47.64
28079004, Sun Jan 02 02:00:00 2011,8,42.32
28079004, Sun Jan 02 03:00:00 2011,8,40.1
28079004, Sun Jan 02 04:00:00 2011,8,50.52
28079004, Sun Jan 02 05:00:00 2011,8,46.68
28079004, Sun Jan 02 06:00:00 2011,8,43.29
28079004, Sun Jan 02 07:00:00 2011,8,35.38
28079004, Sun Jan 02 08:00:00 2011,8,30.1
28079004, Sun Jan 02 09:00:00 2011,8,30.18
28079004, Sun Jan 02 10:00:00 2011,8,40.52
28079004, Sun Jan 02 11:00:00 2011,8,51.12
28079004, Sun Jan 02 12:00:00 2011,8,50.32
28079004, Sun Jan 02 13:00:00 2011,8,43.45
28079004, Sun Jan 02 14:00:00 2011,8,45.07
28079004, Sun Jan 02 15:00:00 2011,8,44.17
28079004, Sun Jan 02 16:00:00 2011,8,54.13
28079004, Sun Jan 02 17:00:00 2011,8,47.06
28079004, Sun Jan 02 18:00:00 2011,8,56.04
28079004, Sun Jan 02 19:00:00 2011,8,71.57
28079004, Sun Jan 02 20:00:00 2011,8,91.29
28079004, Sun Jan 02 21:00:00 2011,8,85.03
28079004, Sun Jan 02 22:00:00 2011,8,78.53
28079004, Sun Jan 02 23:00:00 2011,8,73.23
28079004, Mon Jan 03 00:00:00 2011,8,56.76
28079004, Mon Jan 03 01:00:00 2011,8,41.63
28079004, Mon Jan 03 02:00:00 2011,8,35.91
28079004, Mon Jan 03 03:00:00 2011,8,36.76
28079004, Mon Jan 03 04:00:00 2011,8,32.27
28079004, Mon Jan 03 05:00:00 2011,8,23.48
28079004, Mon Jan 03 06:00:00 2011,8,28.35
28079004, Mon Jan 03 07:00:00 2011,8,34.86
28079004, Mon Jan 03 08:00:00 2011,8,67.96
28079004, Mon Jan 03 09:00:00 2011,8,88.07
28079004, Mon Jan 03 10:00:00 2011,8,83.95
28079004, Mon Jan 03 11:00:00 2011,8,79.28
28079004, Mon Jan 03 12:00:00 2011,8,71.22
28079004, Mon Jan 03 13:00:00 2011,8,60.25
28079004, Mon Jan 03 14:00:00 2011,8,60.11
28079004, Mon Jan 03 15:00:00 2011,8,58.78
28079004, Mon Jan 03 16:00:00 2011,8,47.28
28079004, Mon Jan 03 17:00:00 2011,8,52.01
28079004, Mon Jan 03 18:00:00 2011,8,52.57
28079004, Mon Jan 03 19:00:00 2011,8,56.14
28079004, Mon Jan 03 20:00:00 2011,8,65.23
28079004, Mon Jan 03 21:00:00 2011,8,56.81
28079004, Mon Jan 03 22:00:00 2011,8,55.76
28079004, Mon Jan 03 23:00:00 2011,8,38.56
28079004, Tue Jan 04 00:00:00 2011,8,34.68
28079004, Tue Jan 04 01:00:00 2011,8,45.93
28079004, Tue Jan 04 02:00:00 2011,8,40.09
28079004, Tue Jan 04 03:00:00 2011,8,26.88
28079004, Tue Jan 04 04:00:00 2011,8,11.07
28079004, Tue Jan 04 05:00:00 2011,8,12.45
28079004, Tue Jan 04 06:00:00 2011,8,18.18
28079004, Tue Jan 04 07:00:00 2011,8,35.99
28079004, Tue Jan 04 08:00:00 2011,8,45.91
28079004, Tue Jan 04 09:00:00 2011,8,42.47
28079004, Tue Jan 04 10:00:00 2011,8,38.9
28079004, Tue Jan 04 11:00:00 2011,8,39.86
28079004, Tue Jan 04 12:00:00 2011,8,33.51
28079004, Tue Jan 04 13:00:00 2011,8,34.86
28079004, Tue Jan 04 14:00:00 2011,8,45.93
28079004, Tue Jan 04 15:00:00 2011,8,35.88
28079004, Tue Jan 04 16:00:00 2011,8,37.12
28079004, Tue Jan 04 17:00:00 2011,8,45.69
28079004, Tue Jan 04 18:00:00 2011,8,48.79
28079004, Tue Jan 04 19:00:00 2011,8,52.24
28079004, Tue Jan 04 20:00:00 2011,8,50.83
28079004, Tue Jan 04 21:00:00 2011,8,48.55
28079004, Tue Jan 04 22:00:00 2011,8,49.53
28079004, Tue Jan 04 23:00:00 2011,8,36.05
28079004, Wed Jan 05 00:00:00 2011,8,33.29
28079004, Wed Jan 05 01:00:00 2011,8,27.39
28079004, Wed Jan 05 02:00:00 2011,8,23.44
28079004, Wed Jan 05 03:00:00 2011,8,23.06
28079004, Wed Jan 05 04:00:00 2011,8,25.89
28079004, Wed Jan 05 05:00:00 2011,8,22.05
28079004, Wed Jan 05 06:00:00 2011,8,32.87
28079004, Wed Jan 05 07:00:00 2011,8,42.39
28079004, Wed Jan 05 08:00:00 2011,8,53.03
28079004, Wed Jan 05 09:00:00 2011,8,58.3
28079004, Wed Jan 05 10:00:00 2011,8,65.0
28079004, Wed Jan 05 11:00:00 2011,8,61.8
28079004, Wed Jan 05 12:00:00 2011,8,57.33
28079004, Wed Jan 05 13:00:00 2011,8,48.04
28079004, Wed Jan 05 14:00:00 2011,8,49.98
28079004, Wed Jan 05 15:00:00 2011,8,46.62
28079004, Wed Jan 05 16:00:00 2011,8,55.37
28079004, Wed Jan 05 17:00:00 2011,8,59.41
28079004, Wed Jan 05 18:00:00 2011,8,52.99
28079004, Wed Jan 05 19:00:00 2011,8,53.62
28079004, Wed Jan 05 20:00:00 2011,8,54.64
28079004, Wed Jan 05 21:00:00 2011,8,59.58
28079004, Wed Jan 05 22:00:00 2011,8,66.53
28079004, Wed Jan 05 23:00:00 2011,8,57.65
28079004, Thu Jan 06 00:00:00 2011,8,54.04
28079004, Thu Jan 06 01:00:00 2011,8,49.27
28079004, Thu Jan 06 02:00:00 2011,8,43.81
28079004, Thu Jan 06 03:00:00 2011,8,41.84
28079004, Thu Jan 06 04:00:00 2011,8,38.2
28079004, Thu Jan 06 05:00:00 2011,8,35.26
28079004, Thu Jan 06 06:00:00 2011,8,35.74
28079004, Thu Jan 06 07:00:00 2011,8,33.59
28079004, Thu Jan 06 08:00:00 2011,8,37.25
28079004, Thu Jan 06 09:00:00 2011,8,38.02
28079004, Thu Jan 06 10:00:00 2011,8,31.86
28079004, Thu Jan 06 11:00:00 2011,8,26.87
28079004, Thu Jan 06 12:00:00 2011,8,25.53
28079004, Thu Jan 06 13:00:00 2011,8,23.78
28079004, Thu Jan 06 14:00:00 2011,8,25.0
28079004, Thu Jan 06 15:00:00 2011,8,23.19
28079004, Thu Jan 06 16:00:00 2011,8,22.06
28079004, Thu Jan 06 17:00:00 2011,8,25.38
28079004, Thu Jan 06 18:00:00 2011,8,32.4
28079004, Thu Jan 06 19:00:00 2011,8,40.73
28079004, Thu Jan 06 20:00:00 2011,8,41.33
28079004, Thu Jan 06 21:00:00 2011,8,33.2
28079004, Thu Jan 06 22:00:00 2011,8,28.16
28079004, Thu Jan 06 23:00:00 2011,8,24.49
28079004, Fri Jan 07 00:00:00 2011,8,27.85
28079004, Fri Jan 07 01:00:00 2011,8,19.84
28079004, Fri Jan 07 02:00:00 2011,8,16.38
28079004, Fri Jan 07 03:00:00 2011,8,18.44
28079004, Fri Jan 07 04:00:00 2011,8,13.3
28079004, Fri Jan 07 05:00:00 2011,8,17.97
28079004, Fri Jan 07 06:00:00 2011,8,44.68
28079004, Fri Jan 07 07:00:00 2011,8,45.0
28079004, Fri Jan 07 08:00:00 2011,8,47.14
28079004, Fri Jan 07 09:00:00 2011,8,45.62
28079004, Fri Jan 07 10:00:00 2011,8,47.52
28079004, Fri Jan 07 11:00:00 2011,8,46.8
28079004, Fri Jan 07 12:00:00 2011,8,38.7
28079004, Fri Jan 07 13:00:00 2011,8,34.64
28079004, Fri Jan 07 14:00:00 2011,8,30.9
28079004, Fri Jan 07 15:00:00 2011,8,28.77
28079004, Fri Jan 07 16:00:00 2011,8,32.64
28079004, Fri Jan 07 17:00:00 2011,8,42.76
28079004, Fri Jan 07 18:00:00 2011,8,50.49
28079004, Fri Jan 07 19:00:00 2011,8,59.16
28079004, Fri Jan 07 20:00:00 2011,8,69.41
28079004, Fri Jan 07 21:00:00 2011,8,67.08
28079004, Fri Jan 07 22:00:00 2011,8,56.72
28079004, Fri Jan 07 23:00:00 2011,8,43.6
28079004, Sat Jan 08 00:00:00 2011,8,43.24
28079004, Sat Jan 08 01:00:00 2011,8,32.22
28079004, Sat Jan 08 02:00:00 2011,8,29.32
28079004, Sat Jan 08 03:00:00 2011,8,24.76
28079004, Sat Jan 08 04:00:00 2011,8,21.8
28079004, Sat Jan 08 05:00:00 2011,8,23.12
28079004, Sat Jan 08 06:00:00 2011,8,31.12
28079004, Sat Jan 08 07:00:00 2011,8,31.69
28079004, Sat Jan 08 08:00:00 2011,8,34.4
28079004, Sat Jan 08 09:00:00 2011,8,39.13
28079004, Sat Jan 08 10:00:00 2011,8,40.5
28079004, Sat Jan 08 11:00:00 2011,8,42.76
28079004, Sat Jan 08 12:00:00 2011,8,38.7
28079004, Sat Jan 08 13:00:00 2011,8,36.48
28079004, Sat Jan 08 14:00:00 2011,8,46.4
28079004, Sat Jan 08 15:00:00 2011,8,43.85
28079004, Sat Jan 08 16:00:00 2011,8,48.63
28079004, Sat Jan 08 17:00:00 2011,8,53.08
28079004, Sat Jan 08 18:00:00 2011,8,50.89
28079004, Sat Jan 08 19:00:00 2011,8,49.42
28079004, Sat Jan 08 20:00:00 2011,8,62.63
28079004, Sat Jan 08 21:00:00 2011,8,69.27
28079004, Sat Jan 08 22:00:00 2011,8,68.66
28079004, Sat Jan 08 23:00:00 2011,8,54.15
28079004, Sun Jan 09 00:00:00 2011,8,35.19
28079004, Sun Jan 09 01:00:00 2011,8,42.64
28079004, Sun Jan 09 02:00:00 2011,8,34.22
28079004, Sun Jan 09 03:00:00 2011,8,29.96
28079004, Sun Jan 09 04:00:00 2011,8,25.89
28079004, Sun Jan 09 05:00:00 2011,8,17.25
28079004, Sun Jan 09 06:00:00 2011,8,12.89
28079004, Sun Jan 09 07:00:00 2011,8,18.11
28079004, Sun Jan 09 08:00:00 2011,8,14.24
28079004, Sun Jan 09 09:00:00 2011,8,18.77
28079004, Sun Jan 09 10:00:00 2011,8,23.05
28079004, Sun Jan 09 11:00:00 2011,8,31.0
28079004, Sun Jan 09 12:00:00 2011,8,26.27
28079004, Sun Jan 09 13:00:00 2011,8,29.37
28079004, Sun Jan 09 14:00:00 2011,8,36.74
28079004, Sun Jan 09 15:00:00 2011,8,36.38
28079004, Sun Jan 09 16:00:00 2011,8,23.16
28079004, Sun Jan 09 17:00:00 2011,8,37.87
28079004, Sun Jan 09 18:00:00 2011,8,70.94
28079004, Sun Jan 09 19:00:00 2011,8,73.27
28079004, Sun Jan 09 20:00:00 2011,8,67.98
28079004, Sun Jan 09 21:00:00 2011,8,62.74
28079004, Sun Jan 09 22:00:00 2011,8,52.4
28079004, Sun Jan 09 23:00:00 2011,8,51.14
28079004, Mon Jan 10 00:00:00 2011,8,51.54
28079004, Mon Jan 10 01:00:00 2011,8,48.05
28079004, Mon Jan 10 02:00:00 2011,8,37.93
28079004, Mon Jan 10 03:00:00 2011,8,23.68
28079004, Mon Jan 10 04:00:00 2011,8,15.63
28079004, Mon Jan 10 05:00:00 2011,8,19.46
28079004, Mon Jan 10 06:00:00 2011,8,33.64
28079004, Mon Jan 10 07:00:00 2011,8,44.09
28079004, Mon Jan 10 08:00:00 2011,8,50.84
28079004, Mon Jan 10 09:00:00 2011,8,51.87
28079004, Mon Jan 10 10:00:00 2011,8,31.28
28079004, Mon Jan 10 11:00:00 2011,8,30.45
28079004, Mon Jan 10 12:00:00 2011,8,27.57
28079004, Mon Jan 10 13:00:00 2011,8,34.83
28079004, Mon Jan 10 14:00:00 2011,8,38.35
28079004, Mon Jan 10 15:00:00 2011,8,38.15
28079004, Mon Jan 10 16:00:00 2011,8,30.52
28079004, Mon Jan 10 17:00:00 2011,8,50.82
28079004, Mon Jan 10 18:00:00 2011,8,56.57
28079004, Mon Jan 10 19:00:00 2011,8,53.99
28079004, Mon Jan 10 20:00:00 2011,8,36.49
28079004, Mon Jan 10 21:00:00 2011,8,43.73
28079004, Mon Jan 10 22:00:00 2011,8,31.49
28079004, Mon Jan 10 23:00:00 2011,8,28.0
28079004, Tue Jan 11 00:00:00 2011,8,20.77
28079004, Tue Jan 11 01:00:00 2011,8,18.12
28079004, Tue Jan 11 02:00:00 2011,8,13.1
28079004, Tue Jan 11 03:00:00 2011,8,10.57
28079004, Tue Jan 11 04:00:00 2011,8,8.04
28079004, Tue Jan 11 05:00:00 2011,8,8.01
28079004, Tue Jan 11 06:00:00 2011,8,25.62
28079004, Tue Jan 11 07:00:00 2011,8,45.1
28079004, Tue Jan 11 08:00:00 2011,8,39.92
28079004, Tue Jan 11 09:00:00 2011,8,68.74
28079004, Tue Jan 11 10:00:00 2011,8,46.61
28079004, Tue Jan 11 11:00:00 2011,8,34.64
28079004, Tue Jan 11 12:00:00 2011,8,28.93
28079004, Tue Jan 11 13:00:00 2011,8,25.82
